Resource,Activity,org:resource,concept:name,lifecycle:transition,time:timestamp,start:timestamp,case:creator,case:variant-index,case:variant,case:concept:name
Karalda Nimwada,Pay Invoice,Karalda Nimwada,Pay Invoice,complete,2011-07-14 13:52:00+02:00,2011-07-14 13:30:14.400000+02:00,Fluxicon Disco,10,Variant 10,748
Miu Hanwan,Create Purchase Requisition,Miu Hanwan,Create Purchase Requisition,complete,2011-04-20 01:29:00+02:00,2011-04-20 01:29:00+02:00,Fluxicon Disco,26,Variant 26,749
Clement Duchot,Create Request for Quotation,Clement Duchot,Create Request for Quotation,complete,2011-04-20 06:08:00+02:00,2011-04-20 06:08:00+02:00,Fluxicon Disco,26,Variant 26,749
Magdalena Predutta,Analyze Request for Quotation,Magdalena Predutta,Analyze Request for Quotation,complete,2011-05-08 22:00:00+02:00,2011-05-08 18:01:34.800000+02:00,Fluxicon Disco,26,Variant 26,749
Christian Francois,Amend Request for Quotation,Christian Francois,Amend Request for Quotation,complete,2011-05-08 22:52:00+02:00,2011-05-08 22:06:14.400000+02:00,Fluxicon Disco,26,Variant 26,749
Magdalena Predutta,Analyze Request for Quotation,Magdalena Predutta,Analyze Request for Quotation,complete,2011-05-22 05:33:00+02:00,2011-05-22 03:42:15.600000+02:00,Fluxicon Disco,26,Variant 26,749
Christian Francois,Amend Request for Quotation,Christian Francois,Amend Request for Quotation,complete,2011-05-22 06:40:00+02:00,2011-05-22 05:41:02.400000+02:00,Fluxicon Disco,26,Variant 26,749
Francois de Perrier,Analyze Request for Quotation,Francois de Perrier,Analyze Request for Quotation,complete,2011-06-01 04:57:00+02:00,2011-05-31 22:27:31.200000+02:00,Fluxicon Disco,26,Variant 26,749
Heinz Gutschmidt,Amend Request for Quotation,Heinz Gutschmidt,Amend Request for Quotation,complete,2011-06-01 21:20:00+02:00,2011-06-01 06:54:57.600000+02:00,Fluxicon Disco,26,Variant 26,749
Magdalena Predutta,Analyze Request for Quotation,Magdalena Predutta,Analyze Request for Quotation,complete,2011-06-22 15:36:00+02:00,2011-06-22 13:50:34.800000+02:00,Fluxicon Disco,26,Variant 26,749
Karel de Groot,Send Request for Quotation to Supplier,Karel de Groot,Send Request for Quotation to Supplier,complete,2011-06-23 00:19:00+02:00,2011-06-22 20:39:20.400000+02:00,Fluxicon Disco,26,Variant 26,749
Francois de Perrier,Create Quotation comparison Map,Francois de Perrier,Create Quotation comparison Map,complete,2011-06-23 15:12:00+02:00,2011-06-23 10:17:18.600000+02:00,Fluxicon Disco,26,Variant 26,749
Miu Hanwan,Analyze Quotation Comparison Map,Miu Hanwan,Analyze Quotation Comparison Map,complete,2011-06-23 22:11:00+02:00,2011-06-23 20:30:26.400000+02:00,Fluxicon Disco,26,Variant 26,749
Christian Francois,Choose best option,Christian Francois,Choose best option,complete,2011-06-23 22:11:00+02:00,2011-06-23 22:11:00+02:00,Fluxicon Disco,26,Variant 26,749
Francois de Perrier,Settle Conditions With Supplier,Francois de Perrier,Settle Conditions With Supplier,complete,2011-06-24 16:57:00+02:00,2011-06-24 04:22:34.800000+02:00,Fluxicon Disco,26,Variant 26,749
Francois de Perrier,Create Purchase Order,Francois de Perrier,Create Purchase Order,complete,2011-06-25 13:15:00+02:00,2011-06-25 11:01:01.200000+02:00,Fluxicon Disco,26,Variant 26,749
Esmeralda Clay,Confirm Purchase Order,Esmeralda Clay,Confirm Purchase Order,complete,2011-06-27 11:26:00+02:00,2011-06-27 02:39:30.600000+02:00,Fluxicon Disco,26,Variant 26,749
Karen Clarens,Deliver Goods Services,Karen Clarens,Deliver Goods Services,complete,2011-07-01 16:33:00+02:00,2011-07-01 15:08:33+02:00,Fluxicon Disco,26,Variant 26,749
Penn Osterwalder,Release Purchase Order,Penn Osterwalder,Release Purchase Order,complete,2011-07-02 00:35:00+02:00,2011-07-01 19:07:14.400000+02:00,Fluxicon Disco,26,Variant 26,749
Francois de Perrier,Approve Purchase Order for payment,Francois de Perrier,Approve Purchase Order for payment,complete,2011-07-02 14:20:00+02:00,2011-07-02 02:30:30+02:00,Fluxicon Disco,26,Variant 26,749
Esmeralda Clay,Send Invoice,Esmeralda Clay,Send Invoice,complete,2011-07-04 15:55:00+02:00,2011-07-03 13:08:30+02:00,Fluxicon Disco,26,Variant 26,749
Pedro Alvares,Release Supplier's Invoice,Pedro Alvares,Release Supplier's Invoice,complete,2011-07-05 06:02:00+02:00,2011-07-05 01:30:57.600000+02:00,Fluxicon Disco,26,Variant 26,749
Karalda Nimwada,Settle Dispute With Supplier,Karalda Nimwada,Settle Dispute With Supplier,complete,2011-07-05 07:03:00+02:00,2011-07-05 06:53:14.400000+02:00,Fluxicon Disco,26,Variant 26,749
Karalda Nimwada,Authorize Supplier's Invoice payment,Karalda Nimwada,Authorize Supplier's Invoice payment,complete,2011-07-05 07:03:00+02:00,2011-07-05 07:03:00+02:00,Fluxicon Disco,26,Variant 26,749
Pedro Alvares,Pay Invoice,Pedro Alvares,Pay Invoice,complete,2011-07-05 08:16:00+02:00,2011-07-05 07:26:21.600000+02:00,Fluxicon Disco,26,Variant 26,749
Esmana Liubiata,Create Purchase Requisition,Esmana Liubiata,Create Purchase Requisition,complete,2011-04-20 03:41:00+02:00,2011-04-20 03:41:00+02:00,Fluxicon Disco,12,Variant 12,751
Francis Odell,Analyze Purchase Requisition,Francis Odell,Analyze Purchase Requisition,complete,2011-04-21 02:02:00+02:00,2011-04-21 02:02:00+02:00,Fluxicon Disco,12,Variant 12,751
Francis Odell,Create Request for Quotation,Francis Odell,Create Request for Quotation,complete,2011-04-21 02:07:00+02:00,2011-04-21 02:07:00+02:00,Fluxicon Disco,12,Variant 12,751
Francois de Perrier,Analyze Request for Quotation,Francois de Perrier,Analyze Request for Quotation,complete,2011-04-22 03:25:00+02:00,2011-04-22 03:25:00+02:00,Fluxicon Disco,12,Variant 12,751
Immanuel Karagianni,Amend Request for Quotation,Immanuel Karagianni,Amend Request for Quotation,complete,2011-04-22 04:29:00+02:00,2011-04-22 04:29:00+02:00,Fluxicon Disco,12,Variant 12,751
Karel de Groot,Analyze Request for Quotation,Karel de Groot,Analyze Request for Quotation,complete,2011-04-23 19:10:00+02:00,2011-04-23 19:10:00+02:00,Fluxicon Disco,12,Variant 12,751
Elvira Lores,Create Purchase Requisition,Elvira Lores,Create Purchase Requisition,complete,2011-04-20 06:50:00+02:00,2011-04-20 06:50:00+02:00,Fluxicon Disco,3,Variant 3,753
Heinz Gutschmidt,Analyze Purchase Requisition,Heinz Gutschmidt,Analyze Purchase Requisition,complete,2011-04-20 21:36:00+02:00,2011-04-20 21:36:00+02:00,Fluxicon Disco,3,Variant 3,753
Penn Osterwalder,Create Purchase Requisition,Penn Osterwalder,Create Purchase Requisition,complete,2011-04-20 09:33:00+02:00,2011-04-20 09:33:00+02:00,Fluxicon Disco,4,Variant 4,754
Heinz Gutschmidt,Analyze Purchase Requisition,Heinz Gutschmidt,Analyze Purchase Requisition,complete,2011-04-21 02:11:00+02:00,2011-04-21 02:11:00+02:00,Fluxicon Disco,4,Variant 4,754
Maris Freeman,Create Request for Quotation,Maris Freeman,Create Request for Quotation,complete,2011-04-21 02:18:00+02:00,2011-04-21 02:18:00+02:00,Fluxicon Disco,4,Variant 4,754
Francois de Perrier,Analyze Request for Quotation,Francois de Perrier,Analyze Request for Quotation,complete,2011-04-24 13:21:00+02:00,2011-04-24 11:52:39.600000+02:00,Fluxicon Disco,4,Variant 4,754
Kim Passa,Create Purchase Requisition,Kim Passa,Create Purchase Requisition,complete,2011-04-20 11:34:00+02:00,2011-04-20 11:34:00+02:00,Fluxicon Disco,10,Variant 10,755
Christian Francois,Create Request for Quotation,Christian Francois,Create Request for Quotation,complete,2011-04-20 16:11:00+02:00,2011-04-20 16:11:00+02:00,Fluxicon Disco,10,Variant 10,755
Francois de Perrier,Analyze Request for Quotation,Francois de Perrier,Analyze Request for Quotation,complete,2011-04-24 02:50:00+02:00,2011-04-24 02:50:00+02:00,Fluxicon Disco,10,Variant 10,755
Anna Kaufmann,Amend Request for Quotation,Anna Kaufmann,Amend Request for Quotation,complete,2011-04-24 03:53:00+02:00,2011-04-24 02:57:33.600000+02:00,Fluxicon Disco,10,Variant 10,755
Karel de Groot,Analyze Request for Quotation,Karel de Groot,Analyze Request for Quotation,complete,2011-04-26 03:25:00+02:00,2011-04-26 03:21:04.800000+02:00,Fluxicon Disco,10,Variant 10,755
Esmana Liubiata,Amend Request for Quotation,Esmana Liubiata,Amend Request for Quotation,complete,2011-04-26 04:33:00+02:00,2011-04-26 03:33:09.600000+02:00,Fluxicon Disco,10,Variant 10,755
Francois de Perrier,Analyze Request for Quotation,Francois de Perrier,Analyze Request for Quotation,complete,2011-06-15 05:12:00+02:00,2011-06-15 04:46:39.600000+02:00,Fluxicon Disco,10,Variant 10,755
Francois de Perrier,Send Request for Quotation to Supplier,Francois de Perrier,Send Request for Quotation to Supplier,complete,2011-06-16 13:16:00+02:00,2011-06-15 23:47:55.200000+02:00,Fluxicon Disco,10,Variant 10,755
Francois de Perrier,Create Quotation comparison Map,Francois de Perrier,Create Quotation comparison Map,complete,2011-06-16 22:15:00+02:00,2011-06-16 19:17:07.800000+02:00,Fluxicon Disco,10,Variant 10,755
Immanuel Karagianni,Analyze Quotation Comparison Map,Immanuel Karagianni,Analyze Quotation Comparison Map,complete,2011-06-17 05:12:00+02:00,2011-06-17 03:31:55.200000+02:00,Fluxicon Disco,10,Variant 10,755
Clement Duchot,Choose best option,Clement Duchot,Choose best option,complete,2011-06-17 05:12:00+02:00,2011-06-17 05:12:00+02:00,Fluxicon Disco,10,Variant 10,755
Magdalena Predutta,Settle Conditions With Supplier,Magdalena Predutta,Settle Conditions With Supplier,complete,2011-06-17 15:03:00+02:00,2011-06-17 08:27:01.800000+02:00,Fluxicon Disco,10,Variant 10,755
Magdalena Predutta,Create Purchase Order,Magdalena Predutta,Create Purchase Order,complete,2011-06-17 17:48:00+02:00,2011-06-17 17:29:51+02:00,Fluxicon Disco,10,Variant 10,755
Carmen Finacse,Confirm Purchase Order,Carmen Finacse,Confirm Purchase Order,complete,2011-07-03 19:28:00+02:00,2011-07-03 19:17:55.800000+02:00,Fluxicon Disco,10,Variant 10,755
Kiu Kan,Deliver Goods Services,Kiu Kan,Deliver Goods Services,complete,2011-07-06 01:14:00+02:00,2011-07-05 23:37:13.200000+02:00,Fluxicon Disco,10,Variant 10,755
Immanuel Karagianni,Release Purchase Order,Immanuel Karagianni,Release Purchase Order,complete,2011-07-06 09:02:00+02:00,2011-07-06 03:43:45.600000+02:00,Fluxicon Disco,10,Variant 10,755
Magdalena Predutta,Approve Purchase Order for payment,Magdalena Predutta,Approve Purchase Order for payment,complete,2011-07-06 12:12:00+02:00,2011-07-06 09:28:36+02:00,Fluxicon Disco,10,Variant 10,755
Sean Manney,Send Invoice,Sean Manney,Send Invoice,complete,2011-07-11 14:56:00+02:00,2011-07-08 20:39:26.400000+02:00,Fluxicon Disco,10,Variant 10,755
Pedro Alvares,Release Supplier's Invoice,Pedro Alvares,Release Supplier's Invoice,complete,2011-07-12 05:30:00+02:00,2011-07-12 00:50:19.200000+02:00,Fluxicon Disco,10,Variant 10,755
Pedro Alvares,Authorize Supplier's Invoice payment,Pedro Alvares,Authorize Supplier's Invoice payment,complete,2011-07-12 05:30:00+02:00,2011-07-12 05:30:00+02:00,Fluxicon Disco,10,Variant 10,755
Karalda Nimwada,Pay Invoice,Karalda Nimwada,Pay Invoice,complete,2011-07-12 05:55:00+02:00,2011-07-12 05:38:00+02:00,Fluxicon Disco,10,Variant 10,755
Esmana Liubiata,Create Purchase Requisition,Esmana Liubiata,Create Purchase Requisition,complete,2011-04-20 13:31:00+02:00,2011-04-20 13:31:00+02:00,Fluxicon Disco,3,Variant 3,756
Maris Freeman,Analyze Purchase Requisition,Maris Freeman,Analyze Purchase Requisition,complete,2011-04-21 12:34:00+02:00,2011-04-21 12:34:00+02:00,Fluxicon Disco,3,Variant 3,756
Anna Kaufmann,Create Purchase Requisition,Anna Kaufmann,Create Purchase Requisition,complete,2011-04-21 11:22:00+02:00,2011-04-21 11:22:00+02:00,Fluxicon Disco,2,Variant 2,761
Anna Kaufmann,Create Request for Quotation,Anna Kaufmann,Create Request for Quotation,complete,2011-04-21 18:19:00+02:00,2011-04-21 18:19:00+02:00,Fluxicon Disco,2,Variant 2,761
Karel de Groot,Analyze Request for Quotation,Karel de Groot,Analyze Request for Quotation,complete,2011-04-26 02:57:00+02:00,2011-04-26 02:57:00+02:00,Fluxicon Disco,2,Variant 2,761
Magdalena Predutta,Send Request for Quotation to Supplier,Magdalena Predutta,Send Request for Quotation to Supplier,complete,2011-04-27 08:23:00+02:00,2011-04-27 08:23:00+02:00,Fluxicon Disco,2,Variant 2,761
Karel de Groot,Create Quotation comparison Map,Karel de Groot,Create Quotation comparison Map,complete,2011-04-27 15:37:00+02:00,2011-04-27 14:07:34.200000+02:00,Fluxicon Disco,2,Variant 2,761
Tesca Lobes,Analyze Quotation Comparison Map,Tesca Lobes,Analyze Quotation Comparison Map,complete,2011-04-27 22:33:00+02:00,2011-04-27 22:33:00+02:00,Fluxicon Disco,2,Variant 2,761
Christian Francois,Choose best option,Christian Francois,Choose best option,complete,2011-04-27 22:33:00+02:00,2011-04-27 22:33:00+02:00,Fluxicon Disco,2,Variant 2,761
Francois de Perrier,Settle Conditions With Supplier,Francois de Perrier,Settle Conditions With Supplier,complete,2011-04-28 08:13:00+02:00,2011-04-28 08:13:00+02:00,Fluxicon Disco,2,Variant 2,761
Francois de Perrier,Create Purchase Order,Francois de Perrier,Create Purchase Order,complete,2011-04-28 09:07:00+02:00,2011-04-28 09:07:00+02:00,Fluxicon Disco,2,Variant 2,761
Karen Clarens,Confirm Purchase Order,Karen Clarens,Confirm Purchase Order,complete,2011-04-30 15:49:00+02:00,2011-04-30 15:49:00+02:00,Fluxicon Disco,2,Variant 2,761
Esmeralda Clay,Deliver Goods Services,Esmeralda Clay,Deliver Goods Services,complete,2011-05-01 08:49:00+02:00,2011-05-01 08:49:00+02:00,Fluxicon Disco,2,Variant 2,761
Fjodor Kowalski,Release Purchase Order,Fjodor Kowalski,Release Purchase Order,complete,2011-05-01 16:46:00+02:00,2011-05-01 11:21:38.400000+02:00,Fluxicon Disco,2,Variant 2,761
Magdalena Predutta,Approve Purchase Order for payment,Magdalena Predutta,Approve Purchase Order for payment,complete,2011-05-02 01:14:00+02:00,2011-05-01 17:57:07.200000+02:00,Fluxicon Disco,2,Variant 2,761
Kiu Kan,Send Invoice,Kiu Kan,Send Invoice,complete,2011-05-07 17:41:00+02:00,2011-05-05 10:52:56.400000+02:00,Fluxicon Disco,2,Variant 2,761
Pedro Alvares,Release Supplier's Invoice,Pedro Alvares,Release Supplier's Invoice,complete,2011-05-08 07:59:00+02:00,2011-05-08 05:20:55.200000+02:00,Fluxicon Disco,2,Variant 2,761
Pedro Alvares,Authorize Supplier's Invoice payment,Pedro Alvares,Authorize Supplier's Invoice payment,complete,2011-05-08 07:59:00+02:00,2011-05-08 07:59:00+02:00,Fluxicon Disco,2,Variant 2,761
Karalda Nimwada,Pay Invoice,Karalda Nimwada,Pay Invoice,complete,2011-05-08 08:38:00+02:00,2011-05-08 08:11:28.800000+02:00,Fluxicon Disco,2,Variant 2,761
Anne Olwada,Create Purchase Requisition,Anne Olwada,Create Purchase Requisition,complete,2011-04-23 04:10:00+02:00,2011-04-23 04:10:00+02:00,Fluxicon Disco,4,Variant 4,770
Heinz Gutschmidt,Analyze Purchase Requisition,Heinz Gutschmidt,Analyze Purchase Requisition,complete,2011-04-23 18:18:00+02:00,2011-04-23 18:18:00+02:00,Fluxicon Disco,4,Variant 4,770
Heinz Gutschmidt,Create Request for Quotation,Heinz Gutschmidt,Create Request for Quotation,complete,2011-04-23 18:29:00+02:00,2011-04-23 18:29:00+02:00,Fluxicon Disco,4,Variant 4,770
Karel de Groot,Analyze Request for Quotation,Karel de Groot,Analyze Request for Quotation,complete,2011-04-27 11:06:00+02:00,2011-04-27 11:06:00+02:00,Fluxicon Disco,4,Variant 4,770
Fjodor Kowalski,Create Purchase Requisition,Fjodor Kowalski,Create Purchase Requisition,complete,2011-04-27 18:28:00+02:00,2011-04-27 18:28:00+02:00,Fluxicon Disco,1,Variant 1,789
Maris Freeman,Analyze Purchase Requisition,Maris Freeman,Analyze Purchase Requisition,complete,2011-04-28 05:02:00+02:00,2011-04-28 05:02:00+02:00,Fluxicon Disco,1,Variant 1,789
Heinz Gutschmidt,Create Request for Quotation,Heinz Gutschmidt,Create Request for Quotation,complete,2011-04-28 05:11:00+02:00,2011-04-28 05:11:00+02:00,Fluxicon Disco,1,Variant 1,789
Magdalena Predutta,Analyze Request for Quotation,Magdalena Predutta,Analyze Request for Quotation,complete,2011-04-29 07:35:00+02:00,2011-04-29 07:35:00+02:00,Fluxicon Disco,1,Variant 1,789
Karel de Groot,Send Request for Quotation to Supplier,Karel de Groot,Send Request for Quotation to Supplier,complete,2011-04-29 14:21:00+02:00,2011-04-29 14:21:00+02:00,Fluxicon Disco,1,Variant 1,789
Francois de Perrier,Create Quotation comparison Map,Francois de Perrier,Create Quotation comparison Map,complete,2011-04-29 19:38:00+02:00,2011-04-29 17:53:23.400000+02:00,Fluxicon Disco,1,Variant 1,789
Tesca Lobes,Analyze Quotation Comparison Map,Tesca Lobes,Analyze Quotation Comparison Map,complete,2011-04-30 02:14:00+02:00,2011-04-30 02:14:00+02:00,Fluxicon Disco,1,Variant 1,789
Immanuel Karagianni,Choose best option,Immanuel Karagianni,Choose best option,complete,2011-04-30 02:14:00+02:00,2011-04-30 02:14:00+02:00,Fluxicon Disco,1,Variant 1,789
Karel de Groot,Settle Conditions With Supplier,Karel de Groot,Settle Conditions With Supplier,complete,2011-05-02 21:31:00+02:00,2011-05-01 17:07:11.400000+02:00,Fluxicon Disco,1,Variant 1,789
Karel de Groot,Create Purchase Order,Karel de Groot,Create Purchase Order,complete,2011-05-02 22:34:00+02:00,2011-05-02 22:27:04.200000+02:00,Fluxicon Disco,1,Variant 1,789
Sean Manney,Confirm Purchase Order,Sean Manney,Confirm Purchase Order,complete,2011-05-03 17:35:00+02:00,2011-05-03 17:35:00+02:00,Fluxicon Disco,1,Variant 1,789
Kiu Kan,Deliver Goods Services,Kiu Kan,Deliver Goods Services,complete,2011-05-06 16:02:00+02:00,2011-05-06 13:55:11.400000+02:00,Fluxicon Disco,1,Variant 1,789
Anna Kaufmann,Release Purchase Order,Anna Kaufmann,Release Purchase Order,complete,2011-05-06 23:49:00+02:00,2011-05-06 18:31:26.400000+02:00,Fluxicon Disco,1,Variant 1,789
Francois de Perrier,Approve Purchase Order for payment,Francois de Perrier,Approve Purchase Order for payment,complete,2011-05-07 07:22:00+02:00,2011-05-07 00:52:25.200000+02:00,Fluxicon Disco,1,Variant 1,789
Sean Manney,Send Invoice,Sean Manney,Send Invoice,complete,2011-05-09 03:17:00+02:00,2011-05-08 04:08:07.200000+02:00,Fluxicon Disco,1,Variant 1,789
Karalda Nimwada,Release Supplier's Invoice,Karalda Nimwada,Release Supplier's Invoice,complete,2011-05-09 17:41:00+02:00,2011-05-09 13:04:31.200000+02:00,Fluxicon Disco,1,Variant 1,789
Karalda Nimwada,Authorize Supplier's Invoice payment,Karalda Nimwada,Authorize Supplier's Invoice payment,complete,2011-05-09 17:41:00+02:00,2011-05-09 17:41:00+02:00,Fluxicon Disco,1,Variant 1,789
Pedro Alvares,Pay Invoice,Pedro Alvares,Pay Invoice,complete,2011-05-09 18:41:00+02:00,2011-05-09 18:00:12+02:00,Fluxicon Disco,1,Variant 1,789
Alberto Duport,Create Purchase Requisition,Alberto Duport,Create Purchase Requisition,complete,2011-04-27 22:47:00+02:00,2011-04-27 22:47:00+02:00,Fluxicon Disco,2,Variant 2,791
Immanuel Karagianni,Create Request for Quotation,Immanuel Karagianni,Create Request for Quotation,complete,2011-04-28 04:00:00+02:00,2011-04-28 04:00:00+02:00,Fluxicon Disco,2,Variant 2,791
Francois de Perrier,Analyze Request for Quotation,Francois de Perrier,Analyze Request for Quotation,complete,2011-04-29 12:27:00+02:00,2011-04-29 10:15:07.200000+02:00,Fluxicon Disco,2,Variant 2,791
Francois de Perrier,Send Request for Quotation to Supplier,Francois de Perrier,Send Request for Quotation to Supplier,complete,2011-04-30 19:53:00+02:00,2011-04-30 06:40:52.800000+02:00,Fluxicon Disco,2,Variant 2,791
Francois de Perrier,Create Quotation comparison Map,Francois de Perrier,Create Quotation comparison Map,complete,2011-05-01 11:02:00+02:00,2011-05-01 06:02:01.800000+02:00,Fluxicon Disco,2,Variant 2,791
Miu Hanwan,Analyze Quotation Comparison Map,Miu Hanwan,Analyze Quotation Comparison Map,complete,2011-05-01 17:10:00+02:00,2011-05-01 17:10:00+02:00,Fluxicon Disco,2,Variant 2,791
Nico Ojenbeer,Choose best option,Nico Ojenbeer,Choose best option,complete,2011-05-01 17:10:00+02:00,2011-05-01 17:10:00+02:00,Fluxicon Disco,2,Variant 2,791
Francois de Perrier,Settle Conditions With Supplier,Francois de Perrier,Settle Conditions With Supplier,complete,2011-05-02 01:26:00+02:00,2011-05-01 19:53:40.800000+02:00,Fluxicon Disco,2,Variant 2,791
Magdalena Predutta,Create Purchase Order,Magdalena Predutta,Create Purchase Order,complete,2011-05-02 11:20:00+02:00,2011-05-02 11:20:00+02:00,Fluxicon Disco,2,Variant 2,791
Kiu Kan,Confirm Purchase Order,Kiu Kan,Confirm Purchase Order,complete,2011-05-03 12:12:00+02:00,2011-05-03 12:12:00+02:00,Fluxicon Disco,2,Variant 2,791
Esmeralda Clay,Deliver Goods Services,Esmeralda Clay,Deliver Goods Services,complete,2011-05-07 23:19:00+02:00,2011-05-07 21:24:56.400000+02:00,Fluxicon Disco,2,Variant 2,791
Tesca Lobes,Release Purchase Order,Tesca Lobes,Release Purchase Order,complete,2011-05-08 07:17:00+02:00,2011-05-08 01:51:57.600000+02:00,Fluxicon Disco,2,Variant 2,791
Francois de Perrier,Approve Purchase Order for payment,Francois de Perrier,Approve Purchase Order for payment,complete,2011-05-09 01:52:00+02:00,2011-05-08 09:53:06+02:00,Fluxicon Disco,2,Variant 2,791
Carmen Finacse,Send Invoice,Carmen Finacse,Send Invoice,complete,2011-05-11 03:50:00+02:00,2011-05-11 03:50:00+02:00,Fluxicon Disco,2,Variant 2,791
Pedro Alvares,Release Supplier's Invoice,Pedro Alvares,Release Supplier's Invoice,complete,2011-05-11 18:16:00+02:00,2011-05-11 13:38:52.800000+02:00,Fluxicon Disco,2,Variant 2,791
Karalda Nimwada,Authorize Supplier's Invoice payment,Karalda Nimwada,Authorize Supplier's Invoice payment,complete,2011-05-11 18:16:00+02:00,2011-05-11 18:16:00+02:00,Fluxicon Disco,2,Variant 2,791
Pedro Alvares,Pay Invoice,Pedro Alvares,Pay Invoice,complete,2011-05-11 18:48:00+02:00,2011-05-11 18:26:14.400000+02:00,Fluxicon Disco,2,Variant 2,791
Fjodor Kowalski,Create Purchase Requisition,Fjodor Kowalski,Create Purchase Requisition,complete,2011-04-28 06:12:00+02:00,2011-04-28 06:12:00+02:00,Fluxicon Disco,2,Variant 2,793
Fjodor Kowalski,Create Request for Quotation,Fjodor Kowalski,Create Request for Quotation,complete,2011-04-28 13:13:00+02:00,2011-04-28 13:13:00+02:00,Fluxicon Disco,2,Variant 2,793
Francois de Perrier,Analyze Request for Quotation,Francois de Perrier,Analyze Request for Quotation,complete,2011-04-28 20:45:00+02:00,2011-04-28 20:45:00+02:00,Fluxicon Disco,2,Variant 2,793
Karel de Groot,Send Request for Quotation to Supplier,Karel de Groot,Send Request for Quotation to Supplier,complete,2011-04-30 14:32:00+02:00,2011-04-30 14:32:00+02:00,Fluxicon Disco,2,Variant 2,793
Karel de Groot,Create Quotation comparison Map,Karel de Groot,Create Quotation comparison Map,complete,2011-05-01 03:08:00+02:00,2011-05-01 03:08:00+02:00,Fluxicon Disco,2,Variant 2,793
Tesca Lobes,Analyze Quotation Comparison Map,Tesca Lobes,Analyze Quotation Comparison Map,complete,2011-05-01 09:53:00+02:00,2011-05-01 09:53:00+02:00,Fluxicon Disco,2,Variant 2,793
Anna Kaufmann,Choose best option,Anna Kaufmann,Choose best option,complete,2011-05-01 09:53:00+02:00,2011-05-01 09:53:00+02:00,Fluxicon Disco,2,Variant 2,793
Magdalena Predutta,Settle Conditions With Supplier,Magdalena Predutta,Settle Conditions With Supplier,complete,2011-05-03 00:22:00+02:00,2011-05-02 16:02:10.800000+02:00,Fluxicon Disco,2,Variant 2,793
Francois de Perrier,Create Purchase Order,Francois de Perrier,Create Purchase Order,complete,2011-05-03 02:25:00+02:00,2011-05-03 02:25:00+02:00,Fluxicon Disco,2,Variant 2,793
Karen Clarens,Confirm Purchase Order,Karen Clarens,Confirm Purchase Order,complete,2011-05-03 17:34:00+02:00,2011-05-03 17:34:00+02:00,Fluxicon Disco,2,Variant 2,793
Carmen Finacse,Deliver Goods Services,Carmen Finacse,Deliver Goods Services,complete,2011-05-06 03:28:00+02:00,2011-05-06 03:28:00+02:00,Fluxicon Disco,2,Variant 2,793
Immanuel Karagianni,Release Purchase Order,Immanuel Karagianni,Release Purchase Order,complete,2011-05-06 10:47:00+02:00,2011-05-06 09:34:55.200000+02:00,Fluxicon Disco,2,Variant 2,793
Magdalena Predutta,Approve Purchase Order for payment,Magdalena Predutta,Approve Purchase Order for payment,complete,2011-05-07 01:10:00+02:00,2011-05-06 12:47:49.200000+02:00,Fluxicon Disco,2,Variant 2,793
Sean Manney,Send Invoice,Sean Manney,Send Invoice,complete,2011-05-07 08:25:00+02:00,2011-05-07 08:25:00+02:00,Fluxicon Disco,2,Variant 2,793
Karalda Nimwada,Release Supplier's Invoice,Karalda Nimwada,Release Supplier's Invoice,complete,2011-05-07 22:42:00+02:00,2011-05-07 22:42:00+02:00,Fluxicon Disco,2,Variant 2,793
Pedro Alvares,Authorize Supplier's Invoice payment,Pedro Alvares,Authorize Supplier's Invoice payment,complete,2011-05-07 22:42:00+02:00,2011-05-07 22:42:00+02:00,Fluxicon Disco,2,Variant 2,793
Pedro Alvares,Pay Invoice,Pedro Alvares,Pay Invoice,complete,2011-05-07 23:45:00+02:00,2011-05-07 23:45:00+02:00,Fluxicon Disco,2,Variant 2,793
Immanuel Karagianni,Create Purchase Requisition,Immanuel Karagianni,Create Purchase Requisition,complete,2011-04-30 18:25:00+02:00,2011-04-30 18:25:00+02:00,Fluxicon Disco,16,Variant 16,809
Francis Odell,Analyze Purchase Requisition,Francis Odell,Analyze Purchase Requisition,complete,2011-05-01 16:42:00+02:00,2011-05-01 16:42:00+02:00,Fluxicon Disco,16,Variant 16,809
Francis Odell,Create Request for Quotation,Francis Odell,Create Request for Quotation,complete,2011-05-01 16:49:00+02:00,2011-05-01 16:49:00+02:00,Fluxicon Disco,16,Variant 16,809
Magdalena Predutta,Analyze Request for Quotation,Magdalena Predutta,Analyze Request for Quotation,complete,2011-05-02 11:56:00+02:00,2011-05-02 11:56:00+02:00,Fluxicon Disco,16,Variant 16,809
Immanuel Karagianni,Amend Request for Quotation,Immanuel Karagianni,Amend Request for Quotation,complete,2011-05-02 12:59:00+02:00,2011-05-02 12:03:33.600000+02:00,Fluxicon Disco,16,Variant 16,809
Francois de Perrier,Analyze Request for Quotation,Francois de Perrier,Analyze Request for Quotation,complete,2011-05-03 03:00:00+02:00,2011-05-03 03:00:00+02:00,Fluxicon Disco,16,Variant 16,809
Karel de Groot,Send Request for Quotation to Supplier,Karel de Groot,Send Request for Quotation to Supplier,complete,2011-05-04 00:25:00+02:00,2011-05-03 17:40:07.200000+02:00,Fluxicon Disco,16,Variant 16,809
