Resource,Activity,org:resource,concept:name,lifecycle:transition,time:timestamp,start:timestamp,case:creator,case:variant-index,case:variant,case:concept:name
Francois de Perrier,Create Quotation comparison Map,Francois de Perrier,Create Quotation comparison Map,complete,2011-09-08 23:01:00+00:00,2011-09-08 16:35:36+00:00,Fluxicon Disco,40,Variant 40,1160
Miu Hanwan,Analyze Quotation Comparison Map,Miu Hanwan,Analyze Quotation Comparison Map,complete,2011-09-09 06:01:00+00:00,2011-09-09 04:20:12+00:00,Fluxicon Disco,40,Variant 40,1160
Anne Olwada,Choose best option,Anne Olwada,Choose best option,complete,2011-09-09 06:01:00+00:00,2011-09-09 06:01:00+00:00,Fluxicon Disco,40,Variant 40,1160
Francois de Perrier,Settle Conditions With Supplier,Francois de Perrier,Settle Conditions With Supplier,complete,2011-09-10 15:34:00+00:00,2011-09-09 08:21:54.600000+00:00,Fluxicon Disco,40,Variant 40,1160
Magdalena Predutta,Create Purchase Order,Magdalena Predutta,Create Purchase Order,complete,2011-09-10 18:09:00+00:00,2011-09-10 17:59:42+00:00,Fluxicon Disco,40,Variant 40,1160
Sean Manney,Confirm Purchase Order,Sean Manney,Confirm Purchase Order,complete,2011-09-13 17:01:00+00:00,2011-09-13 09:13:16.800000+00:00,Fluxicon Disco,40,Variant 40,1160
Esmeralda Clay,Deliver Goods Services,Esmeralda Clay,Deliver Goods Services,complete,2011-09-29 07:38:00+00:00,2011-09-16 01:12:33+00:00,Fluxicon Disco,40,Variant 40,1160
Elvira Lores,Release Purchase Order,Elvira Lores,Release Purchase Order,complete,2011-09-29 15:46:00+00:00,2011-09-29 08:02:24+00:00,Fluxicon Disco,40,Variant 40,1160
Francois de Perrier,Approve Purchase Order for payment,Francois de Perrier,Approve Purchase Order for payment,complete,2011-09-29 22:01:00+00:00,2011-09-29 19:31:00+00:00,Fluxicon Disco,40,Variant 40,1160
Kiu Kan,Send Invoice,Kiu Kan,Send Invoice,complete,2011-10-03 13:30:00+00:00,2011-10-02 13:00:16.800000+00:00,Fluxicon Disco,40,Variant 40,1160
Pedro Alvares,Release Supplier's Invoice,Pedro Alvares,Release Supplier's Invoice,complete,2011-10-04 03:55:00+00:00,2011-10-03 17:40:51+00:00,Fluxicon Disco,40,Variant 40,1160
Karalda Nimwada,Settle Dispute With Supplier,Karalda Nimwada,Settle Dispute With Supplier,complete,2011-10-04 04:33:00+00:00,2011-10-04 04:14:22.800000+00:00,Fluxicon Disco,40,Variant 40,1160
Pedro Alvares,Authorize Supplier's Invoice payment,Pedro Alvares,Authorize Supplier's Invoice payment,complete,2011-10-04 04:33:00+00:00,2011-10-04 04:33:00+00:00,Fluxicon Disco,40,Variant 40,1160
Pedro Alvares,Pay Invoice,Pedro Alvares,Pay Invoice,complete,2011-10-04 05:38:00+00:00,2011-10-04 04:34:18+00:00,Fluxicon Disco,40,Variant 40,1160
Alberto Duport,Create Purchase Requisition,Alberto Duport,Create Purchase Requisition,complete,2011-06-18 14:02:00+00:00,2011-06-18 14:02:00+00:00,Fluxicon Disco,13,Variant 13,1161
Maris Freeman,Analyze Purchase Requisition,Maris Freeman,Analyze Purchase Requisition,complete,2011-06-19 04:21:00+00:00,2011-06-19 04:21:00+00:00,Fluxicon Disco,13,Variant 13,1161
Francis Odell,Create Request for Quotation,Francis Odell,Create Request for Quotation,complete,2011-06-19 04:31:00+00:00,2011-06-19 04:31:00+00:00,Fluxicon Disco,13,Variant 13,1161
Francois de Perrier,Analyze Request for Quotation,Francois de Perrier,Analyze Request for Quotation,complete,2011-07-22 13:17:00+00:00,2011-07-22 12:44:01.200000+00:00,Fluxicon Disco,13,Variant 13,1161
Anna Kaufmann,Amend Request for Quotation,Anna Kaufmann,Amend Request for Quotation,complete,2011-07-22 14:18:00+00:00,2011-07-22 13:48:06.600000+00:00,Fluxicon Disco,13,Variant 13,1161
Karel de Groot,Analyze Request for Quotation,Karel de Groot,Analyze Request for Quotation,complete,2011-08-06 04:44:00+00:00,2011-08-04 22:41:39.600000+00:00,Fluxicon Disco,13,Variant 13,1161
Nico Ojenbeer,Amend Request for Quotation,Nico Ojenbeer,Amend Request for Quotation,complete,2011-08-06 05:47:00+00:00,2011-08-06 05:16:07.800000+00:00,Fluxicon Disco,13,Variant 13,1161
Francois de Perrier,Analyze Request for Quotation,Francois de Perrier,Analyze Request for Quotation,complete,2011-08-28 12:35:00+00:00,2011-08-27 08:07:10.800000+00:00,Fluxicon Disco,13,Variant 13,1161
Karel de Groot,Send Request for Quotation to Supplier,Karel de Groot,Send Request for Quotation to Supplier,complete,2011-08-29 08:39:00+00:00,2011-08-29 05:38:24+00:00,Fluxicon Disco,13,Variant 13,1161
Magdalena Predutta,Create Quotation comparison Map,Magdalena Predutta,Create Quotation comparison Map,complete,2011-09-01 13:24:00+00:00,2011-08-29 13:15:18+00:00,Fluxicon Disco,13,Variant 13,1161
Nico Ojenbeer,Analyze Quotation Comparison Map,Nico Ojenbeer,Analyze Quotation Comparison Map,complete,2011-09-01 20:13:00+00:00,2011-09-01 18:34:50.400000+00:00,Fluxicon Disco,13,Variant 13,1161
Nico Ojenbeer,Choose best option,Nico Ojenbeer,Choose best option,complete,2011-09-01 20:13:00+00:00,2011-09-01 20:13:00+00:00,Fluxicon Disco,13,Variant 13,1161
Magdalena Predutta,Settle Conditions With Supplier,Magdalena Predutta,Settle Conditions With Supplier,complete,2011-09-02 06:55:00+00:00,2011-09-01 20:57:56.400000+00:00,Fluxicon Disco,13,Variant 13,1161
Francois de Perrier,Create Purchase Order,Francois de Perrier,Create Purchase Order,complete,2011-09-02 12:36:00+00:00,2011-09-02 12:15:32.400000+00:00,Fluxicon Disco,13,Variant 13,1161
Carmen Finacse,Confirm Purchase Order,Carmen Finacse,Confirm Purchase Order,complete,2011-09-09 09:49:00+00:00,2011-09-08 15:38:34.200000+00:00,Fluxicon Disco,13,Variant 13,1161
Sean Manney,Deliver Goods Services,Sean Manney,Deliver Goods Services,complete,2011-09-20 22:45:00+00:00,2011-09-11 03:21:24+00:00,Fluxicon Disco,13,Variant 13,1161
Anne Olwada,Release Purchase Order,Anne Olwada,Release Purchase Order,complete,2011-09-21 06:08:00+00:00,2011-09-20 23:07:09+00:00,Fluxicon Disco,13,Variant 13,1161
Karel de Groot,Approve Purchase Order for payment,Karel de Groot,Approve Purchase Order for payment,complete,2011-09-21 15:31:00+00:00,2011-09-21 11:45:48+00:00,Fluxicon Disco,13,Variant 13,1161
Karen Clarens,Send Invoice,Karen Clarens,Send Invoice,complete,2011-09-26 13:24:00+00:00,2011-09-25 04:23:33.600000+00:00,Fluxicon Disco,13,Variant 13,1161
Karalda Nimwada,Release Supplier's Invoice,Karalda Nimwada,Release Supplier's Invoice,complete,2011-09-27 03:53:00+00:00,2011-09-26 17:36:00.600000+00:00,Fluxicon Disco,13,Variant 13,1161
Pedro Alvares,Authorize Supplier's Invoice payment,Pedro Alvares,Authorize Supplier's Invoice payment,complete,2011-09-27 03:53:00+00:00,2011-09-27 03:53:00+00:00,Fluxicon Disco,13,Variant 13,1161
Karalda Nimwada,Pay Invoice,Karalda Nimwada,Pay Invoice,complete,2011-09-27 05:05:00+00:00,2011-09-27 03:54:26.400000+00:00,Fluxicon Disco,13,Variant 13,1161
Kim Passa,Create Purchase Requisition,Kim Passa,Create Purchase Requisition,complete,2011-06-20 10:29:00+00:00,2011-06-20 10:29:00+00:00,Fluxicon Disco,2,Variant 2,1177
Alberto Duport,Create Request for Quotation,Alberto Duport,Create Request for Quotation,complete,2011-06-20 13:28:00+00:00,2011-06-20 13:28:00+00:00,Fluxicon Disco,2,Variant 2,1177
Francois de Perrier,Analyze Request for Quotation,Francois de Perrier,Analyze Request for Quotation,complete,2011-06-24 23:45:00+00:00,2011-06-24 06:15:45.600000+00:00,Fluxicon Disco,2,Variant 2,1177
Karel de Groot,Send Request for Quotation to Supplier,Karel de Groot,Send Request for Quotation to Supplier,complete,2011-06-25 03:37:00+00:00,2011-06-25 03:37:00+00:00,Fluxicon Disco,2,Variant 2,1177
Karel de Groot,Create Quotation comparison Map,Karel de Groot,Create Quotation comparison Map,complete,2011-06-25 08:25:00+00:00,2011-06-25 08:25:00+00:00,Fluxicon Disco,2,Variant 2,1177
Immanuel Karagianni,Analyze Quotation Comparison Map,Immanuel Karagianni,Analyze Quotation Comparison Map,complete,2011-06-25 15:41:00+00:00,2011-06-25 13:56:21.600000+00:00,Fluxicon Disco,2,Variant 2,1177
Clement Duchot,Choose best option,Clement Duchot,Choose best option,complete,2011-06-25 15:41:00+00:00,2011-06-25 15:41:00+00:00,Fluxicon Disco,2,Variant 2,1177
Francois de Perrier,Settle Conditions With Supplier,Francois de Perrier,Settle Conditions With Supplier,complete,2011-06-26 05:52:00+00:00,2011-06-25 16:40:34.200000+00:00,Fluxicon Disco,2,Variant 2,1177
Magdalena Predutta,Create Purchase Order,Magdalena Predutta,Create Purchase Order,complete,2011-06-26 12:18:00+00:00,2011-06-26 11:54:50.400000+00:00,Fluxicon Disco,2,Variant 2,1177
Carmen Finacse,Confirm Purchase Order,Carmen Finacse,Confirm Purchase Order,complete,2011-06-28 05:53:00+00:00,2011-06-28 05:53:00+00:00,Fluxicon Disco,2,Variant 2,1177
Karen Clarens,Deliver Goods Services,Karen Clarens,Deliver Goods Services,complete,2011-06-29 17:38:00+00:00,2011-06-29 17:38:00+00:00,Fluxicon Disco,2,Variant 2,1177
Clement Duchot,Release Purchase Order,Clement Duchot,Release Purchase Order,complete,2011-06-30 01:26:00+00:00,2011-06-29 18:01:24+00:00,Fluxicon Disco,2,Variant 2,1177
Francois de Perrier,Approve Purchase Order for payment,Francois de Perrier,Approve Purchase Order for payment,complete,2011-06-30 12:17:00+00:00,2011-06-30 07:56:36+00:00,Fluxicon Disco,2,Variant 2,1177
Carmen Finacse,Send Invoice,Carmen Finacse,Send Invoice,complete,2011-07-03 18:35:00+00:00,2011-07-03 18:35:00+00:00,Fluxicon Disco,2,Variant 2,1177
Karalda Nimwada,Release Supplier's Invoice,Karalda Nimwada,Release Supplier's Invoice,complete,2011-07-04 08:57:00+00:00,2011-07-04 08:57:00+00:00,Fluxicon Disco,2,Variant 2,1177
Karalda Nimwada,Authorize Supplier's Invoice payment,Karalda Nimwada,Authorize Supplier's Invoice payment,complete,2011-07-04 08:57:00+00:00,2011-07-04 08:57:00+00:00,Fluxicon Disco,2,Variant 2,1177
Karalda Nimwada,Pay Invoice,Karalda Nimwada,Pay Invoice,complete,2011-07-04 09:25:00+00:00,2011-07-04 09:25:00+00:00,Fluxicon Disco,2,Variant 2,1177
Fjodor Kowalski,Create Purchase Requisition,Fjodor Kowalski,Create Purchase Requisition,complete,2011-06-20 12:22:00+00:00,2011-06-20 12:22:00+00:00,Fluxicon Disco,69,Variant 69,1178
Heinz Gutschmidt,Analyze Purchase Requisition,Heinz Gutschmidt,Analyze Purchase Requisition,complete,2011-06-21 09:21:00+00:00,2011-06-21 09:21:00+00:00,Fluxicon Disco,69,Variant 69,1178
Francis Odell,Create Request for Quotation,Francis Odell,Create Request for Quotation,complete,2011-06-21 09:29:00+00:00,2011-06-21 09:29:00+00:00,Fluxicon Disco,69,Variant 69,1178
Magdalena Predutta,Analyze Request for Quotation,Magdalena Predutta,Analyze Request for Quotation,complete,2011-06-22 03:03:00+00:00,2011-06-22 03:03:00+00:00,Fluxicon Disco,69,Variant 69,1178
Elvira Lores,Amend Request for Quotation,Elvira Lores,Amend Request for Quotation,complete,2011-06-22 04:02:00+00:00,2011-06-22 04:02:00+00:00,Fluxicon Disco,69,Variant 69,1178
Francois de Perrier,Analyze Request for Quotation,Francois de Perrier,Analyze Request for Quotation,complete,2011-07-15 14:56:00+00:00,2011-07-15 12:44:45.600000+00:00,Fluxicon Disco,69,Variant 69,1178
Fjodor Kowalski,Amend Request for Quotation,Fjodor Kowalski,Amend Request for Quotation,complete,2011-07-15 15:55:00+00:00,2011-07-15 15:26:05.400000+00:00,Fluxicon Disco,69,Variant 69,1178
Francois de Perrier,Analyze Request for Quotation,Francois de Perrier,Analyze Request for Quotation,complete,2011-08-14 20:00:00+00:00,2011-08-14 19:43:00+00:00,Fluxicon Disco,69,Variant 69,1178
Fjodor Kowalski,Amend Request for Quotation,Fjodor Kowalski,Amend Request for Quotation,complete,2011-08-14 21:04:00+00:00,2011-08-14 20:32:38.400000+00:00,Fluxicon Disco,69,Variant 69,1178
Karel de Groot,Analyze Request for Quotation,Karel de Groot,Analyze Request for Quotation,complete,2011-08-15 14:52:00+00:00,2011-08-15 09:00:46.800000+00:00,Fluxicon Disco,69,Variant 69,1178
Immanuel Karagianni,Amend Request for Quotation,Immanuel Karagianni,Amend Request for Quotation,complete,2011-08-15 15:56:00+00:00,2011-08-15 15:24:38.400000+00:00,Fluxicon Disco,69,Variant 69,1178
Francois de Perrier,Analyze Request for Quotation,Francois de Perrier,Analyze Request for Quotation,complete,2011-09-11 05:36:00+00:00,2011-09-11 05:19:40.800000+00:00,Fluxicon Disco,69,Variant 69,1178
Karel de Groot,Send Request for Quotation to Supplier,Karel de Groot,Send Request for Quotation to Supplier,complete,2011-09-11 11:28:00+00:00,2011-09-11 10:35:12+00:00,Fluxicon Disco,69,Variant 69,1178
Karel de Groot,Create Quotation comparison Map,Karel de Groot,Create Quotation comparison Map,complete,2011-09-12 05:17:00+00:00,2011-09-11 12:32:08.400000+00:00,Fluxicon Disco,69,Variant 69,1178
Kim Passa,Analyze Quotation Comparison Map,Kim Passa,Analyze Quotation Comparison Map,complete,2011-09-12 11:47:00+00:00,2011-09-12 10:13:24+00:00,Fluxicon Disco,69,Variant 69,1178
Penn Osterwalder,Choose best option,Penn Osterwalder,Choose best option,complete,2011-09-12 11:47:00+00:00,2011-09-12 11:47:00+00:00,Fluxicon Disco,69,Variant 69,1178
Francois de Perrier,Settle Conditions With Supplier,Francois de Perrier,Settle Conditions With Supplier,complete,2011-09-13 04:01:00+00:00,2011-09-12 12:55:10.800000+00:00,Fluxicon Disco,69,Variant 69,1178
Francois de Perrier,Create Purchase Order,Francois de Perrier,Create Purchase Order,complete,2011-09-14 08:36:00+00:00,2011-09-14 06:53:06+00:00,Fluxicon Disco,69,Variant 69,1178
Carmen Finacse,Confirm Purchase Order,Carmen Finacse,Confirm Purchase Order,complete,2011-09-15 03:27:00+00:00,2011-09-15 01:22:35.400000+00:00,Fluxicon Disco,69,Variant 69,1178
Kiu Kan,Deliver Goods Services,Kiu Kan,Deliver Goods Services,complete,2011-09-25 18:41:00+00:00,2011-09-16 17:44:06+00:00,Fluxicon Disco,69,Variant 69,1178
Nico Ojenbeer,Release Purchase Order,Nico Ojenbeer,Release Purchase Order,complete,2011-09-26 01:51:00+00:00,2011-09-25 19:02:30+00:00,Fluxicon Disco,69,Variant 69,1178
Magdalena Predutta,Settle Dispute With Supplier,Magdalena Predutta,Settle Dispute With Supplier,complete,2011-09-26 17:23:00+00:00,2011-09-26 09:46:19.200000+00:00,Fluxicon Disco,69,Variant 69,1178
Miu Hanwan,Release Purchase Order,Miu Hanwan,Release Purchase Order,complete,2011-09-27 00:48:00+00:00,2011-09-26 18:03:18+00:00,Fluxicon Disco,69,Variant 69,1178
Francois de Perrier,Approve Purchase Order for payment,Francois de Perrier,Approve Purchase Order for payment,complete,2011-09-27 05:30:00+00:00,2011-09-27 03:37:12+00:00,Fluxicon Disco,69,Variant 69,1178
Carmen Finacse,Send Invoice,Carmen Finacse,Send Invoice,complete,2011-09-28 15:40:00+00:00,2011-09-28 06:06:00+00:00,Fluxicon Disco,69,Variant 69,1178
Pedro Alvares,Release Supplier's Invoice,Pedro Alvares,Release Supplier's Invoice,complete,2011-09-29 06:14:00+00:00,2011-09-28 19:53:27.600000+00:00,Fluxicon Disco,69,Variant 69,1178
Pedro Alvares,Authorize Supplier's Invoice payment,Pedro Alvares,Authorize Supplier's Invoice payment,complete,2011-09-29 06:14:00+00:00,2011-09-29 06:14:00+00:00,Fluxicon Disco,69,Variant 69,1178
Pedro Alvares,Pay Invoice,Pedro Alvares,Pay Invoice,complete,2011-09-29 06:46:00+00:00,2011-09-29 06:14:38.400000+00:00,Fluxicon Disco,69,Variant 69,1178
Anna Kaufmann,Create Purchase Requisition,Anna Kaufmann,Create Purchase Requisition,complete,2011-06-20 15:27:00+00:00,2011-06-20 15:27:00+00:00,Fluxicon Disco,16,Variant 16,1179
Maris Freeman,Analyze Purchase Requisition,Maris Freeman,Analyze Purchase Requisition,complete,2011-06-21 11:37:00+00:00,2011-06-21 11:37:00+00:00,Fluxicon Disco,16,Variant 16,1179
Maris Freeman,Create Request for Quotation,Maris Freeman,Create Request for Quotation,complete,2011-06-21 11:47:00+00:00,2011-06-21 11:47:00+00:00,Fluxicon Disco,16,Variant 16,1179
Francois de Perrier,Analyze Request for Quotation,Francois de Perrier,Analyze Request for Quotation,complete,2011-06-27 23:39:00+00:00,2011-06-26 05:43:00+00:00,Fluxicon Disco,16,Variant 16,1179
Kim Passa,Amend Request for Quotation,Kim Passa,Amend Request for Quotation,complete,2011-06-28 00:39:00+00:00,2011-06-28 00:09:36+00:00,Fluxicon Disco,16,Variant 16,1179
Karel de Groot,Analyze Request for Quotation,Karel de Groot,Analyze Request for Quotation,complete,2011-08-24 11:06:00+00:00,2011-08-23 16:54:15.600000+00:00,Fluxicon Disco,16,Variant 16,1179
Magdalena Predutta,Send Request for Quotation to Supplier,Magdalena Predutta,Send Request for Quotation to Supplier,complete,2011-08-24 13:21:00+00:00,2011-08-24 13:00:45+00:00,Fluxicon Disco,16,Variant 16,1179
Magdalena Predutta,Create Quotation comparison Map,Magdalena Predutta,Create Quotation comparison Map,complete,2011-08-24 19:33:00+00:00,2011-08-24 13:43:19.200000+00:00,Fluxicon Disco,16,Variant 16,1179
Fjodor Kowalski,Analyze Quotation Comparison Map,Fjodor Kowalski,Analyze Quotation Comparison Map,complete,2011-08-25 02:35:00+00:00,2011-08-25 00:53:43.200000+00:00,Fluxicon Disco,16,Variant 16,1179
Nico Ojenbeer,Choose best option,Nico Ojenbeer,Choose best option,complete,2011-08-25 02:35:00+00:00,2011-08-25 02:35:00+00:00,Fluxicon Disco,16,Variant 16,1179
Francois de Perrier,Settle Conditions With Supplier,Francois de Perrier,Settle Conditions With Supplier,complete,2011-08-25 11:08:00+00:00,2011-08-25 03:10:54.600000+00:00,Fluxicon Disco,16,Variant 16,1179
Francois de Perrier,Create Purchase Order,Francois de Perrier,Create Purchase Order,complete,2011-08-28 06:30:00+00:00,2011-08-28 02:27:28.800000+00:00,Fluxicon Disco,16,Variant 16,1179
Sean Manney,Confirm Purchase Order,Sean Manney,Confirm Purchase Order,complete,2011-08-30 20:55:00+00:00,2011-08-30 14:03:03+00:00,Fluxicon Disco,16,Variant 16,1179
Esmeralda Clay,Deliver Goods Services,Esmeralda Clay,Deliver Goods Services,complete,2011-09-18 05:56:00+00:00,2011-09-09 02:50:45+00:00,Fluxicon Disco,16,Variant 16,1179
Miu Hanwan,Release Purchase Order,Miu Hanwan,Release Purchase Order,complete,2011-09-18 13:52:00+00:00,2011-09-18 06:19:48+00:00,Fluxicon Disco,16,Variant 16,1179
Karel de Groot,Approve Purchase Order for payment,Karel de Groot,Approve Purchase Order for payment,complete,2011-09-19 04:30:00+00:00,2011-09-18 22:38:48+00:00,Fluxicon Disco,16,Variant 16,1179
Karen Clarens,Send Invoice,Karen Clarens,Send Invoice,complete,2011-09-29 00:42:00+00:00,2011-09-26 06:33:50.400000+00:00,Fluxicon Disco,16,Variant 16,1179
Karalda Nimwada,Release Supplier's Invoice,Karalda Nimwada,Release Supplier's Invoice,complete,2011-09-29 15:10:00+00:00,2011-09-29 04:53:43.200000+00:00,Fluxicon Disco,16,Variant 16,1179
Karalda Nimwada,Settle Dispute With Supplier,Karalda Nimwada,Settle Dispute With Supplier,complete,2011-09-29 16:10:00+00:00,2011-09-29 15:40:36+00:00,Fluxicon Disco,16,Variant 16,1179
Pedro Alvares,Authorize Supplier's Invoice payment,Pedro Alvares,Authorize Supplier's Invoice payment,complete,2011-09-29 16:21:00+00:00,2011-09-29 16:20:07.200000+00:00,Fluxicon Disco,16,Variant 16,1179
Pedro Alvares,Pay Invoice,Pedro Alvares,Pay Invoice,complete,2011-09-29 17:24:00+00:00,2011-09-29 16:22:15.600000+00:00,Fluxicon Disco,16,Variant 16,1179
Nico Ojenbeer,Create Purchase Requisition,Nico Ojenbeer,Create Purchase Requisition,complete,2011-06-21 01:54:00+00:00,2011-06-21 01:54:00+00:00,Fluxicon Disco,5,Variant 5,1182
Esmana Liubiata,Create Request for Quotation,Esmana Liubiata,Create Request for Quotation,complete,2011-06-21 05:59:00+00:00,2011-06-21 05:59:00+00:00,Fluxicon Disco,5,Variant 5,1182
Magdalena Predutta,Analyze Request for Quotation,Magdalena Predutta,Analyze Request for Quotation,complete,2011-06-29 06:58:00+00:00,2011-06-29 04:18:32.400000+00:00,Fluxicon Disco,5,Variant 5,1182
Christian Francois,Create Purchase Requisition,Christian Francois,Create Purchase Requisition,complete,2011-06-21 08:42:00+00:00,2011-06-21 08:42:00+00:00,Fluxicon Disco,11,Variant 11,1184
Heinz Gutschmidt,Analyze Purchase Requisition,Heinz Gutschmidt,Analyze Purchase Requisition,complete,2011-06-21 20:52:00+00:00,2011-06-21 20:52:00+00:00,Fluxicon Disco,11,Variant 11,1184
Francis Odell,Create Request for Quotation,Francis Odell,Create Request for Quotation,complete,2011-06-21 21:00:00+00:00,2011-06-21 21:00:00+00:00,Fluxicon Disco,11,Variant 11,1184
Francois de Perrier,Analyze Request for Quotation,Francois de Perrier,Analyze Request for Quotation,complete,2011-06-22 03:26:00+00:00,2011-06-22 03:26:00+00:00,Fluxicon Disco,11,Variant 11,1184
Esmana Liubiata,Amend Request for Quotation,Esmana Liubiata,Amend Request for Quotation,complete,2011-06-22 04:19:00+00:00,2011-06-22 04:19:00+00:00,Fluxicon Disco,11,Variant 11,1184
Francois de Perrier,Analyze Request for Quotation,Francois de Perrier,Analyze Request for Quotation,complete,2011-06-22 20:19:00+00:00,2011-06-22 20:19:00+00:00,Fluxicon Disco,11,Variant 11,1184
Clement Duchot,Amend Request for Quotation,Clement Duchot,Amend Request for Quotation,complete,2011-06-22 21:19:00+00:00,2011-06-22 21:19:00+00:00,Fluxicon Disco,11,Variant 11,1184
Karel de Groot,Analyze Request for Quotation,Karel de Groot,Analyze Request for Quotation,complete,2011-07-12 03:50:00+00:00,2011-07-11 07:51:09.600000+00:00,Fluxicon Disco,11,Variant 11,1184
Heinz Gutschmidt,Amend Request for Quotation,Heinz Gutschmidt,Amend Request for Quotation,complete,2011-07-12 20:13:00+00:00,2011-07-12 19:34:17.400000+00:00,Fluxicon Disco,11,Variant 11,1184
Karel de Groot,Analyze Request for Quotation,Karel de Groot,Analyze Request for Quotation,complete,2011-08-14 01:56:00+00:00,2011-08-13 07:59:54+00:00,Fluxicon Disco,11,Variant 11,1184
Elvira Lores,Amend Request for Quotation,Elvira Lores,Amend Request for Quotation,complete,2011-08-14 03:02:00+00:00,2011-08-14 02:29:39.600000+00:00,Fluxicon Disco,11,Variant 11,1184
Karel de Groot,Analyze Request for Quotation,Karel de Groot,Analyze Request for Quotation,complete,2011-08-21 01:38:00+00:00,2011-08-20 22:13:19.200000+00:00,Fluxicon Disco,11,Variant 11,1184
Francois de Perrier,Send Request for Quotation to Supplier,Francois de Perrier,Send Request for Quotation to Supplier,complete,2011-08-21 10:10:00+00:00,2011-08-21 09:14:21+00:00,Fluxicon Disco,11,Variant 11,1184
Karel de Groot,Create Quotation comparison Map,Karel de Groot,Create Quotation comparison Map,complete,2011-08-22 14:09:00+00:00,2011-08-22 06:05:50.400000+00:00,Fluxicon Disco,11,Variant 11,1184
Miu Hanwan,Analyze Quotation Comparison Map,Miu Hanwan,Analyze Quotation Comparison Map,complete,2011-08-22 21:00:00+00:00,2011-08-22 19:21:21.600000+00:00,Fluxicon Disco,11,Variant 11,1184
Esmana Liubiata,Choose best option,Esmana Liubiata,Choose best option,complete,2011-08-22 21:00:00+00:00,2011-08-22 21:00:00+00:00,Fluxicon Disco,11,Variant 11,1184
Magdalena Predutta,Settle Conditions With Supplier,Magdalena Predutta,Settle Conditions With Supplier,complete,2011-08-23 22:04:00+00:00,2011-08-23 13:02:44.400000+00:00,Fluxicon Disco,11,Variant 11,1184
Magdalena Predutta,Create Purchase Order,Magdalena Predutta,Create Purchase Order,complete,2011-08-24 00:10:00+00:00,2011-08-24 00:02:26.400000+00:00,Fluxicon Disco,11,Variant 11,1184
Sean Manney,Confirm Purchase Order,Sean Manney,Confirm Purchase Order,complete,2011-08-25 15:22:00+00:00,2011-08-25 11:03:16.800000+00:00,Fluxicon Disco,11,Variant 11,1184
Carmen Finacse,Deliver Goods Services,Carmen Finacse,Deliver Goods Services,complete,2011-09-09 08:24:00+00:00,2011-08-31 07:30:30+00:00,Fluxicon Disco,11,Variant 11,1184
Clement Duchot,Release Purchase Order,Clement Duchot,Release Purchase Order,complete,2011-09-09 16:27:00+00:00,2011-09-09 08:48:09+00:00,Fluxicon Disco,11,Variant 11,1184
Magdalena Predutta,Approve Purchase Order for payment,Magdalena Predutta,Approve Purchase Order for payment,complete,2011-09-09 21:09:00+00:00,2011-09-09 19:16:12+00:00,Fluxicon Disco,11,Variant 11,1184
Carmen Finacse,Send Invoice,Carmen Finacse,Send Invoice,complete,2011-09-12 00:36:00+00:00,2011-09-11 15:54:38.400000+00:00,Fluxicon Disco,11,Variant 11,1184
Pedro Alvares,Release Supplier's Invoice,Pedro Alvares,Release Supplier's Invoice,complete,2011-09-12 14:59:00+00:00,2011-09-12 04:46:16.200000+00:00,Fluxicon Disco,11,Variant 11,1184
Karalda Nimwada,Authorize Supplier's Invoice payment,Karalda Nimwada,Authorize Supplier's Invoice payment,complete,2011-09-12 14:59:00+00:00,2011-09-12 14:59:00+00:00,Fluxicon Disco,11,Variant 11,1184
Pedro Alvares,Pay Invoice,Pedro Alvares,Pay Invoice,complete,2011-09-12 15:51:00+00:00,2011-09-12 15:00:02.400000+00:00,Fluxicon Disco,11,Variant 11,1184
Alberto Duport,Create Purchase Requisition,Alberto Duport,Create Purchase Requisition,complete,2011-06-21 12:51:00+00:00,2011-06-21 12:51:00+00:00,Fluxicon Disco,4,Variant 4,1187
Francis Odell,Analyze Purchase Requisition,Francis Odell,Analyze Purchase Requisition,complete,2011-06-22 10:27:00+00:00,2011-06-22 10:27:00+00:00,Fluxicon Disco,4,Variant 4,1187
Heinz Gutschmidt,Create Request for Quotation,Heinz Gutschmidt,Create Request for Quotation,complete,2011-06-22 10:36:00+00:00,2011-06-22 10:36:00+00:00,Fluxicon Disco,4,Variant 4,1187
Francois de Perrier,Analyze Request for Quotation,Francois de Perrier,Analyze Request for Quotation,complete,2011-06-28 21:33:00+00:00,2011-06-28 21:33:00+00:00,Fluxicon Disco,4,Variant 4,1187
Christian Francois,Create Purchase Requisition,Christian Francois,Create Purchase Requisition,complete,2011-06-21 22:35:00+00:00,2011-06-21 22:35:00+00:00,Fluxicon Disco,13,Variant 13,1191
Maris Freeman,Analyze Purchase Requisition,Maris Freeman,Analyze Purchase Requisition,complete,2011-06-22 22:39:00+00:00,2011-06-22 22:39:00+00:00,Fluxicon Disco,13,Variant 13,1191
Francis Odell,Create Request for Quotation,Francis Odell,Create Request for Quotation,complete,2011-06-22 22:48:00+00:00,2011-06-22 22:39:05.400000+00:00,Fluxicon Disco,13,Variant 13,1191
Francois de Perrier,Analyze Request for Quotation,Francois de Perrier,Analyze Request for Quotation,complete,2011-07-02 14:41:00+00:00,2011-07-01 09:17:45.600000+00:00,Fluxicon Disco,13,Variant 13,1191
