Resource,Activity,org:resource,concept:name,lifecycle:transition,time:timestamp,start:timestamp,case:creator,case:variant-index,case:variant,case:concept:name
Kim Passa,Choose best option,Kim Passa,Choose best option,complete,2011-08-14 00:52:00+00:00,2011-08-14 00:52:00+00:00,Fluxicon Disco,11,Variant 11,1111
Magdalena Predutta,Settle Conditions With Supplier,Magdalena Predutta,Settle Conditions With Supplier,complete,2011-08-14 12:56:00+00:00,2011-08-14 10:23:59.296875+00:00,Fluxicon Disco,11,Variant 11,1111
Magdalena Predutta,Create Purchase Order,Magdalena Predutta,Create Purchase Order,complete,2011-08-14 13:40:00+00:00,2011-08-14 13:31:29.531250+00:00,Fluxicon Disco,11,Variant 11,1111
Karen Clarens,Confirm Purchase Order,Karen Clarens,Confirm Purchase Order,complete,2011-08-17 12:41:00+00:00,2011-08-16 05:11:50.742188+00:00,Fluxicon Disco,11,Variant 11,1111
Esmeralda Clay,Deliver Goods Services,Esmeralda Clay,Deliver Goods Services,complete,2011-08-24 09:09:00+00:00,2011-08-21 08:42:50.390625+00:00,Fluxicon Disco,11,Variant 11,1111
Penn Osterwalder,Release Purchase Order,Penn Osterwalder,Release Purchase Order,complete,2011-08-24 17:05:00+00:00,2011-08-24 09:09:00.871582+00:00,Fluxicon Disco,11,Variant 11,1111
Karel de Groot,Approve Purchase Order for payment,Karel de Groot,Approve Purchase Order for payment,complete,2011-08-24 21:11:00+00:00,2011-08-24 20:21:37.910156+00:00,Fluxicon Disco,11,Variant 11,1111
Kiu Kan,Send Invoice,Kiu Kan,Send Invoice,complete,2011-09-01 12:52:00+00:00,2011-09-01 12:31:10.195312+00:00,Fluxicon Disco,11,Variant 11,1111
Pedro Alvares,Release Supplier's Invoice,Pedro Alvares,Release Supplier's Invoice,complete,2011-09-02 03:09:00+00:00,2011-09-02 02:40:42.480469+00:00,Fluxicon Disco,11,Variant 11,1111
Pedro Alvares,Authorize Supplier's Invoice payment,Pedro Alvares,Authorize Supplier's Invoice payment,complete,2011-09-02 03:09:00+00:00,2011-09-02 03:09:00+00:00,Fluxicon Disco,11,Variant 11,1111
Pedro Alvares,Pay Invoice,Pedro Alvares,Pay Invoice,complete,2011-09-02 04:21:00+00:00,2011-09-02 03:45:16.875000+00:00,Fluxicon Disco,11,Variant 11,1111
Miu Hanwan,Create Purchase Requisition,Miu Hanwan,Create Purchase Requisition,complete,2011-06-11 02:05:00+00:00,2011-06-11 02:05:00+00:00,Fluxicon Disco,3,Variant 3,1114
Maris Freeman,Analyze Purchase Requisition,Maris Freeman,Analyze Purchase Requisition,complete,2011-06-11 17:28:00+00:00,2011-06-11 17:28:00+00:00,Fluxicon Disco,3,Variant 3,1114
Tesca Lobes,Create Purchase Requisition,Tesca Lobes,Create Purchase Requisition,complete,2011-06-11 05:26:00+00:00,2011-06-11 05:26:00+00:00,Fluxicon Disco,26,Variant 26,1116
Kim Passa,Create Request for Quotation,Kim Passa,Create Request for Quotation,complete,2011-06-11 08:55:00+00:00,2011-06-11 08:55:00+00:00,Fluxicon Disco,26,Variant 26,1116
Francois de Perrier,Analyze Request for Quotation,Francois de Perrier,Analyze Request for Quotation,complete,2011-06-15 06:48:00+00:00,2011-06-15 04:30:02.460938+00:00,Fluxicon Disco,26,Variant 26,1116
Nico Ojenbeer,Amend Request for Quotation,Nico Ojenbeer,Amend Request for Quotation,complete,2011-06-15 07:48:00+00:00,2011-06-15 07:48:00+00:00,Fluxicon Disco,26,Variant 26,1116
Francois de Perrier,Analyze Request for Quotation,Francois de Perrier,Analyze Request for Quotation,complete,2011-06-27 09:31:00+00:00,2011-06-25 03:07:47.812500+00:00,Fluxicon Disco,26,Variant 26,1116
Esmana Liubiata,Amend Request for Quotation,Esmana Liubiata,Amend Request for Quotation,complete,2011-06-27 10:33:00+00:00,2011-06-27 09:49:24.375000+00:00,Fluxicon Disco,26,Variant 26,1116
Francois de Perrier,Analyze Request for Quotation,Francois de Perrier,Analyze Request for Quotation,complete,2011-08-02 23:11:00+00:00,2011-08-02 20:54:32.109375+00:00,Fluxicon Disco,26,Variant 26,1116
Esmana Liubiata,Amend Request for Quotation,Esmana Liubiata,Amend Request for Quotation,complete,2011-08-03 00:02:00+00:00,2011-08-02 23:26:08.437500+00:00,Fluxicon Disco,26,Variant 26,1116
Karel de Groot,Analyze Request for Quotation,Karel de Groot,Analyze Request for Quotation,complete,2011-08-14 16:28:00+00:00,2011-08-13 06:57:23.085938+00:00,Fluxicon Disco,26,Variant 26,1116
Karel de Groot,Send Request for Quotation to Supplier,Karel de Groot,Send Request for Quotation to Supplier,complete,2011-08-15 07:15:00+00:00,2011-08-15 05:14:54.375000+00:00,Fluxicon Disco,26,Variant 26,1116
Karel de Groot,Create Quotation comparison Map,Karel de Groot,Create Quotation comparison Map,complete,2011-08-15 13:32:00+00:00,2011-08-15 12:20:56.660156+00:00,Fluxicon Disco,26,Variant 26,1116
Fjodor Kowalski,Analyze Quotation Comparison Map,Fjodor Kowalski,Analyze Quotation Comparison Map,complete,2011-08-15 20:35:00+00:00,2011-08-15 13:36:57.421875+00:00,Fluxicon Disco,26,Variant 26,1116
Elvira Lores,Choose best option,Elvira Lores,Choose best option,complete,2011-08-15 20:35:00+00:00,2011-08-15 20:35:00+00:00,Fluxicon Disco,26,Variant 26,1116
Magdalena Predutta,Settle Conditions With Supplier,Magdalena Predutta,Settle Conditions With Supplier,complete,2011-08-18 02:57:00+00:00,2011-08-17 15:32:06.445312+00:00,Fluxicon Disco,26,Variant 26,1116
Karel de Groot,Create Purchase Order,Karel de Groot,Create Purchase Order,complete,2011-08-18 06:50:00+00:00,2011-08-18 06:04:56.835938+00:00,Fluxicon Disco,26,Variant 26,1116
Sean Manney,Confirm Purchase Order,Sean Manney,Confirm Purchase Order,complete,2011-08-18 19:14:00+00:00,2011-08-18 13:44:08.437500+00:00,Fluxicon Disco,26,Variant 26,1116
Sean Manney,Deliver Goods Services,Sean Manney,Deliver Goods Services,complete,2011-09-03 17:23:00+00:00,2011-08-29 02:35:49.804688+00:00,Fluxicon Disco,26,Variant 26,1116
Penn Osterwalder,Release Purchase Order,Penn Osterwalder,Release Purchase Order,complete,2011-09-04 01:23:00+00:00,2011-09-03 17:23:00.878906+00:00,Fluxicon Disco,26,Variant 26,1116
Magdalena Predutta,Approve Purchase Order for payment,Magdalena Predutta,Approve Purchase Order for payment,complete,2011-09-04 04:52:00+00:00,2011-09-04 04:10:03.427734+00:00,Fluxicon Disco,26,Variant 26,1116
Carmen Finacse,Send Invoice,Carmen Finacse,Send Invoice,complete,2011-09-12 20:53:00+00:00,2011-09-11 21:07:45.585938+00:00,Fluxicon Disco,26,Variant 26,1116
Pedro Alvares,Release Supplier's Invoice,Pedro Alvares,Release Supplier's Invoice,complete,2011-09-13 11:31:00+00:00,2011-09-12 21:14:26.132812+00:00,Fluxicon Disco,26,Variant 26,1116
Karalda Nimwada,Settle Dispute With Supplier,Karalda Nimwada,Settle Dispute With Supplier,complete,2011-09-13 12:17:00+00:00,2011-09-13 11:31:59.296875+00:00,Fluxicon Disco,26,Variant 26,1116
Pedro Alvares,Authorize Supplier's Invoice payment,Pedro Alvares,Authorize Supplier's Invoice payment,complete,2011-09-13 12:17:00+00:00,2011-09-13 12:17:00+00:00,Fluxicon Disco,26,Variant 26,1116
Karalda Nimwada,Pay Invoice,Karalda Nimwada,Pay Invoice,complete,2011-09-13 13:27:00+00:00,2011-09-13 12:52:16.406250+00:00,Fluxicon Disco,26,Variant 26,1116
Anne Olwada,Create Purchase Requisition,Anne Olwada,Create Purchase Requisition,complete,2011-06-11 09:34:00+00:00,2011-06-11 09:34:00+00:00,Fluxicon Disco,9,Variant 9,1118
Clement Duchot,Create Request for Quotation,Clement Duchot,Create Request for Quotation,complete,2011-06-11 13:21:00+00:00,2011-06-11 13:21:00+00:00,Fluxicon Disco,9,Variant 9,1118
Karel de Groot,Analyze Request for Quotation,Karel de Groot,Analyze Request for Quotation,complete,2011-06-14 19:45:00+00:00,2011-06-14 19:45:00+00:00,Fluxicon Disco,9,Variant 9,1118
Francois de Perrier,Send Request for Quotation to Supplier,Francois de Perrier,Send Request for Quotation to Supplier,complete,2011-06-14 22:44:00+00:00,2011-06-14 22:44:00+00:00,Fluxicon Disco,9,Variant 9,1118
Francois de Perrier,Create Quotation comparison Map,Francois de Perrier,Create Quotation comparison Map,complete,2011-06-15 02:11:00+00:00,2011-06-15 02:11:00+00:00,Fluxicon Disco,9,Variant 9,1118
Kim Passa,Analyze Quotation Comparison Map,Kim Passa,Analyze Quotation Comparison Map,complete,2011-06-15 09:09:00+00:00,2011-06-15 09:09:00+00:00,Fluxicon Disco,9,Variant 9,1118
Immanuel Karagianni,Choose best option,Immanuel Karagianni,Choose best option,complete,2011-06-15 09:09:00+00:00,2011-06-15 09:09:00+00:00,Fluxicon Disco,9,Variant 9,1118
Francois de Perrier,Settle Conditions With Supplier,Francois de Perrier,Settle Conditions With Supplier,complete,2011-06-18 02:57:00+00:00,2011-06-18 02:57:00+00:00,Fluxicon Disco,9,Variant 9,1118
Magdalena Predutta,Create Purchase Order,Magdalena Predutta,Create Purchase Order,complete,2011-06-18 04:48:00+00:00,2011-06-18 04:48:00+00:00,Fluxicon Disco,9,Variant 9,1118
Kiu Kan,Confirm Purchase Order,Kiu Kan,Confirm Purchase Order,complete,2011-06-21 07:13:00+00:00,2011-06-21 07:13:00+00:00,Fluxicon Disco,9,Variant 9,1118
Sean Manney,Deliver Goods Services,Sean Manney,Deliver Goods Services,complete,2011-06-24 13:10:00+00:00,2011-06-24 13:10:00+00:00,Fluxicon Disco,9,Variant 9,1118
Esmana Liubiata,Release Purchase Order,Esmana Liubiata,Release Purchase Order,complete,2011-06-24 20:52:00+00:00,2011-06-24 13:10:00.845947+00:00,Fluxicon Disco,9,Variant 9,1118
Francois de Perrier,Approve Purchase Order for payment,Francois de Perrier,Approve Purchase Order for payment,complete,2011-06-25 12:44:00+00:00,2011-06-25 09:32:56.953125+00:00,Fluxicon Disco,9,Variant 9,1118
Kiu Kan,Send Invoice,Kiu Kan,Send Invoice,complete,2011-06-26 02:00:00+00:00,2011-06-26 02:00:00+00:00,Fluxicon Disco,9,Variant 9,1118
Karalda Nimwada,Release Supplier's Invoice,Karalda Nimwada,Release Supplier's Invoice,complete,2011-06-26 16:26:00+00:00,2011-06-26 16:26:00+00:00,Fluxicon Disco,9,Variant 9,1118
Pedro Alvares,Settle Dispute With Supplier,Pedro Alvares,Settle Dispute With Supplier,complete,2011-06-26 17:19:00+00:00,2011-06-26 17:19:00+00:00,Fluxicon Disco,9,Variant 9,1118
Pedro Alvares,Authorize Supplier's Invoice payment,Pedro Alvares,Authorize Supplier's Invoice payment,complete,2011-06-26 17:19:00+00:00,2011-06-26 17:19:00+00:00,Fluxicon Disco,9,Variant 9,1118
Karalda Nimwada,Pay Invoice,Karalda Nimwada,Pay Invoice,complete,2011-06-26 18:07:00+00:00,2011-06-26 18:07:00+00:00,Fluxicon Disco,9,Variant 9,1118
Fjodor Kowalski,Create Purchase Requisition,Fjodor Kowalski,Create Purchase Requisition,complete,2011-06-12 22:31:00+00:00,2011-06-12 22:31:00+00:00,Fluxicon Disco,4,Variant 4,1123
Francis Odell,Analyze Purchase Requisition,Francis Odell,Analyze Purchase Requisition,complete,2011-06-13 08:05:00+00:00,2011-06-13 08:05:00+00:00,Fluxicon Disco,4,Variant 4,1123
Heinz Gutschmidt,Create Request for Quotation,Heinz Gutschmidt,Create Request for Quotation,complete,2011-06-13 08:14:00+00:00,2011-06-13 08:14:00+00:00,Fluxicon Disco,4,Variant 4,1123
Magdalena Predutta,Analyze Request for Quotation,Magdalena Predutta,Analyze Request for Quotation,complete,2011-06-22 07:38:00+00:00,2011-06-22 05:21:02.226562+00:00,Fluxicon Disco,4,Variant 4,1123
Fjodor Kowalski,Create Purchase Requisition,Fjodor Kowalski,Create Purchase Requisition,complete,2011-06-14 03:24:00+00:00,2011-06-14 03:24:00+00:00,Fluxicon Disco,10,Variant 10,1128
Immanuel Karagianni,Create Request for Quotation,Immanuel Karagianni,Create Request for Quotation,complete,2011-06-14 10:06:00+00:00,2011-06-14 10:06:00+00:00,Fluxicon Disco,10,Variant 10,1128
Karel de Groot,Analyze Request for Quotation,Karel de Groot,Analyze Request for Quotation,complete,2011-06-20 06:46:00+00:00,2011-06-20 06:46:00+00:00,Fluxicon Disco,10,Variant 10,1128
Clement Duchot,Amend Request for Quotation,Clement Duchot,Amend Request for Quotation,complete,2011-06-20 07:51:00+00:00,2011-06-20 07:05:17.812500+00:00,Fluxicon Disco,10,Variant 10,1128
Karel de Groot,Analyze Request for Quotation,Karel de Groot,Analyze Request for Quotation,complete,2011-07-12 14:31:00+00:00,2011-07-11 03:55:38.320312+00:00,Fluxicon Disco,10,Variant 10,1128
Penn Osterwalder,Amend Request for Quotation,Penn Osterwalder,Amend Request for Quotation,complete,2011-07-12 15:30:00+00:00,2011-07-12 14:48:30.937500+00:00,Fluxicon Disco,10,Variant 10,1128
Magdalena Predutta,Analyze Request for Quotation,Magdalena Predutta,Analyze Request for Quotation,complete,2011-07-22 20:20:00+00:00,2011-07-18 22:34:03.750000+00:00,Fluxicon Disco,10,Variant 10,1128
Francois de Perrier,Send Request for Quotation to Supplier,Francois de Perrier,Send Request for Quotation to Supplier,complete,2011-07-24 00:07:00+00:00,2011-07-23 18:19:26.220703+00:00,Fluxicon Disco,10,Variant 10,1128
Francois de Perrier,Create Quotation comparison Map,Francois de Perrier,Create Quotation comparison Map,complete,2011-07-24 14:36:00+00:00,2011-07-24 11:52:12.832031+00:00,Fluxicon Disco,10,Variant 10,1128
Elvira Lores,Analyze Quotation Comparison Map,Elvira Lores,Analyze Quotation Comparison Map,complete,2011-07-24 21:49:00+00:00,2011-07-24 14:41:04.453125+00:00,Fluxicon Disco,10,Variant 10,1128
Clement Duchot,Choose best option,Clement Duchot,Choose best option,complete,2011-07-24 21:49:00+00:00,2011-07-24 21:49:00+00:00,Fluxicon Disco,10,Variant 10,1128
Francois de Perrier,Settle Conditions With Supplier,Francois de Perrier,Settle Conditions With Supplier,complete,2011-07-26 02:17:00+00:00,2011-07-25 20:18:23.203125+00:00,Fluxicon Disco,10,Variant 10,1128
Francois de Perrier,Create Purchase Order,Francois de Perrier,Create Purchase Order,complete,2011-07-26 16:46:00+00:00,2011-07-26 13:57:58.242188+00:00,Fluxicon Disco,10,Variant 10,1128
Karen Clarens,Confirm Purchase Order,Karen Clarens,Confirm Purchase Order,complete,2011-08-03 09:25:00+00:00,2011-07-30 23:33:01.289062+00:00,Fluxicon Disco,10,Variant 10,1128
Sean Manney,Deliver Goods Services,Sean Manney,Deliver Goods Services,complete,2011-08-29 16:16:00+00:00,2011-08-26 06:49:25.957031+00:00,Fluxicon Disco,10,Variant 10,1128
Nico Ojenbeer,Release Purchase Order,Nico Ojenbeer,Release Purchase Order,complete,2011-08-29 23:31:00+00:00,2011-08-29 16:16:00.796509+00:00,Fluxicon Disco,10,Variant 10,1128
Karel de Groot,Approve Purchase Order for payment,Karel de Groot,Approve Purchase Order for payment,complete,2011-08-30 12:55:00+00:00,2011-08-30 10:13:39.023438+00:00,Fluxicon Disco,10,Variant 10,1128
Kiu Kan,Send Invoice,Kiu Kan,Send Invoice,complete,2011-09-01 12:40:00+00:00,2011-09-01 12:24:43.476562+00:00,Fluxicon Disco,10,Variant 10,1128
Karalda Nimwada,Release Supplier's Invoice,Karalda Nimwada,Release Supplier's Invoice,complete,2011-09-02 03:13:00+00:00,2011-09-02 02:24:13.242188+00:00,Fluxicon Disco,10,Variant 10,1128
Pedro Alvares,Authorize Supplier's Invoice payment,Pedro Alvares,Authorize Supplier's Invoice payment,complete,2011-09-02 03:13:00+00:00,2011-09-02 03:13:00+00:00,Fluxicon Disco,10,Variant 10,1128
Pedro Alvares,Pay Invoice,Pedro Alvares,Pay Invoice,complete,2011-09-02 03:59:00+00:00,2011-09-02 03:36:10.781250+00:00,Fluxicon Disco,10,Variant 10,1128
Miu Hanwan,Create Purchase Requisition,Miu Hanwan,Create Purchase Requisition,complete,2011-06-15 21:22:00+00:00,2011-06-15 21:22:00+00:00,Fluxicon Disco,15,Variant 15,1141
Tesca Lobes,Create Request for Quotation,Tesca Lobes,Create Request for Quotation,complete,2011-06-16 00:03:00+00:00,2011-06-16 00:03:00+00:00,Fluxicon Disco,15,Variant 15,1141
Magdalena Predutta,Analyze Request for Quotation,Magdalena Predutta,Analyze Request for Quotation,complete,2011-06-21 05:58:00+00:00,2011-06-19 18:45:17.109375+00:00,Fluxicon Disco,15,Variant 15,1141
Nico Ojenbeer,Amend Request for Quotation,Nico Ojenbeer,Amend Request for Quotation,complete,2011-06-21 07:10:00+00:00,2011-06-21 06:19:22.500000+00:00,Fluxicon Disco,15,Variant 15,1141
Karel de Groot,Analyze Request for Quotation,Karel de Groot,Analyze Request for Quotation,complete,2011-07-09 11:25:00+00:00,2011-07-09 07:03:31.523438+00:00,Fluxicon Disco,15,Variant 15,1141
Elvira Lores,Amend Request for Quotation,Elvira Lores,Amend Request for Quotation,complete,2011-07-09 12:27:00+00:00,2011-07-09 11:43:24.375000+00:00,Fluxicon Disco,15,Variant 15,1141
Karel de Groot,Analyze Request for Quotation,Karel de Groot,Analyze Request for Quotation,complete,2011-07-19 00:37:00+00:00,2011-07-18 17:25:11.601562+00:00,Fluxicon Disco,15,Variant 15,1141
Penn Osterwalder,Amend Request for Quotation,Penn Osterwalder,Amend Request for Quotation,complete,2011-07-19 01:20:00+00:00,2011-07-19 00:49:45.937500+00:00,Fluxicon Disco,15,Variant 15,1141
Francois de Perrier,Analyze Request for Quotation,Francois de Perrier,Analyze Request for Quotation,complete,2011-08-11 01:13:00+00:00,2011-08-07 16:55:53.437500+00:00,Fluxicon Disco,15,Variant 15,1141
Karel de Groot,Send Request for Quotation to Supplier,Karel de Groot,Send Request for Quotation to Supplier,complete,2011-08-11 14:57:00+00:00,2011-08-11 12:05:11.953125+00:00,Fluxicon Disco,15,Variant 15,1141
Karel de Groot,Create Quotation comparison Map,Karel de Groot,Create Quotation comparison Map,complete,2011-08-11 20:22:00+00:00,2011-08-11 19:29:36.210938+00:00,Fluxicon Disco,15,Variant 15,1141
Anna Kaufmann,Analyze Quotation Comparison Map,Anna Kaufmann,Analyze Quotation Comparison Map,complete,2011-08-12 03:52:00+00:00,2011-08-11 20:27:16.406250+00:00,Fluxicon Disco,15,Variant 15,1141
Elvira Lores,Choose best option,Elvira Lores,Choose best option,complete,2011-08-12 03:52:00+00:00,2011-08-12 03:52:00+00:00,Fluxicon Disco,15,Variant 15,1141
Francois de Perrier,Settle Conditions With Supplier,Francois de Perrier,Settle Conditions With Supplier,complete,2011-08-14 16:00:00+00:00,2011-08-14 03:22:27.656250+00:00,Fluxicon Disco,15,Variant 15,1141
Francois de Perrier,Create Purchase Order,Francois de Perrier,Create Purchase Order,complete,2011-08-14 18:39:00+00:00,2011-08-14 18:08:15.351562+00:00,Fluxicon Disco,15,Variant 15,1141
Sean Manney,Confirm Purchase Order,Sean Manney,Confirm Purchase Order,complete,2011-08-16 02:16:00+00:00,2011-08-15 12:14:56.835938+00:00,Fluxicon Disco,15,Variant 15,1141
Sean Manney,Deliver Goods Services,Sean Manney,Deliver Goods Services,complete,2011-08-22 17:07:00+00:00,2011-08-22 09:17:30.117188+00:00,Fluxicon Disco,15,Variant 15,1141
Esmana Liubiata,Release Purchase Order,Esmana Liubiata,Release Purchase Order,complete,2011-08-23 01:01:00+00:00,2011-08-22 17:07:00.867920+00:00,Fluxicon Disco,15,Variant 15,1141
Magdalena Predutta,Approve Purchase Order for payment,Magdalena Predutta,Approve Purchase Order for payment,complete,2011-08-23 22:05:00+00:00,2011-08-23 20:08:00.087891+00:00,Fluxicon Disco,15,Variant 15,1141
Esmeralda Clay,Send Invoice,Esmeralda Clay,Send Invoice,complete,2011-08-30 06:17:00+00:00,2011-08-28 11:50:10.546875+00:00,Fluxicon Disco,15,Variant 15,1141
Pedro Alvares,Release Supplier's Invoice,Pedro Alvares,Release Supplier's Invoice,complete,2011-08-30 20:48:00+00:00,2011-08-30 06:38:15.878906+00:00,Fluxicon Disco,15,Variant 15,1141
Karalda Nimwada,Authorize Supplier's Invoice payment,Karalda Nimwada,Authorize Supplier's Invoice payment,complete,2011-08-30 20:48:00+00:00,2011-08-30 20:48:00+00:00,Fluxicon Disco,15,Variant 15,1141
Pedro Alvares,Pay Invoice,Pedro Alvares,Pay Invoice,complete,2011-08-30 21:18:00+00:00,2011-08-30 21:03:07.031250+00:00,Fluxicon Disco,15,Variant 15,1141
Esmana Liubiata,Create Purchase Requisition,Esmana Liubiata,Create Purchase Requisition,complete,2011-06-16 08:03:00+00:00,2011-06-16 08:03:00+00:00,Fluxicon Disco,5,Variant 5,1144
Kim Passa,Create Request for Quotation,Kim Passa,Create Request for Quotation,complete,2011-06-16 09:09:00+00:00,2011-06-16 09:09:00+00:00,Fluxicon Disco,5,Variant 5,1144
Magdalena Predutta,Analyze Request for Quotation,Magdalena Predutta,Analyze Request for Quotation,complete,2011-06-28 23:48:00+00:00,2011-06-28 23:28:34.570312+00:00,Fluxicon Disco,5,Variant 5,1144
Christian Francois,Create Purchase Requisition,Christian Francois,Create Purchase Requisition,complete,2011-06-16 14:56:00+00:00,2011-06-16 14:56:00+00:00,Fluxicon Disco,2,Variant 2,1146
Miu Hanwan,Create Request for Quotation,Miu Hanwan,Create Request for Quotation,complete,2011-06-16 20:33:00+00:00,2011-06-16 20:33:00+00:00,Fluxicon Disco,2,Variant 2,1146
Karel de Groot,Analyze Request for Quotation,Karel de Groot,Analyze Request for Quotation,complete,2011-06-21 23:57:00+00:00,2011-06-21 23:57:00+00:00,Fluxicon Disco,2,Variant 2,1146
Magdalena Predutta,Send Request for Quotation to Supplier,Magdalena Predutta,Send Request for Quotation to Supplier,complete,2011-06-22 05:16:00+00:00,2011-06-22 04:48:16.201172+00:00,Fluxicon Disco,2,Variant 2,1146
Karel de Groot,Create Quotation comparison Map,Karel de Groot,Create Quotation comparison Map,complete,2011-06-22 07:40:00+00:00,2011-06-22 07:40:00+00:00,Fluxicon Disco,2,Variant 2,1146
Anne Olwada,Analyze Quotation Comparison Map,Anne Olwada,Analyze Quotation Comparison Map,complete,2011-06-22 14:27:00+00:00,2011-06-22 07:44:46.171875+00:00,Fluxicon Disco,2,Variant 2,1146
Immanuel Karagianni,Choose best option,Immanuel Karagianni,Choose best option,complete,2011-06-22 14:27:00+00:00,2011-06-22 14:27:00+00:00,Fluxicon Disco,2,Variant 2,1146
Francois de Perrier,Settle Conditions With Supplier,Francois de Perrier,Settle Conditions With Supplier,complete,2011-06-23 02:24:00+00:00,2011-06-23 01:07:21.855469+00:00,Fluxicon Disco,2,Variant 2,1146
Magdalena Predutta,Create Purchase Order,Magdalena Predutta,Create Purchase Order,complete,2011-06-23 08:21:00+00:00,2011-06-23 07:11:58.242188+00:00,Fluxicon Disco,2,Variant 2,1146
Sean Manney,Confirm Purchase Order,Sean Manney,Confirm Purchase Order,complete,2011-06-24 13:42:00+00:00,2011-06-24 13:42:00+00:00,Fluxicon Disco,2,Variant 2,1146
Carmen Finacse,Deliver Goods Services,Carmen Finacse,Deliver Goods Services,complete,2011-06-28 05:04:00+00:00,2011-06-28 05:04:00+00:00,Fluxicon Disco,2,Variant 2,1146
Alberto Duport,Release Purchase Order,Alberto Duport,Release Purchase Order,complete,2011-06-28 12:38:00+00:00,2011-06-28 05:04:00.831299+00:00,Fluxicon Disco,2,Variant 2,1146
Francois de Perrier,Approve Purchase Order for payment,Francois de Perrier,Approve Purchase Order for payment,complete,2011-06-28 17:35:00+00:00,2011-06-28 16:35:23.818359+00:00,Fluxicon Disco,2,Variant 2,1146
Esmeralda Clay,Send Invoice,Esmeralda Clay,Send Invoice,complete,2011-06-28 23:50:00+00:00,2011-06-28 23:50:00+00:00,Fluxicon Disco,2,Variant 2,1146
Karalda Nimwada,Release Supplier's Invoice,Karalda Nimwada,Release Supplier's Invoice,complete,2011-06-29 14:09:00+00:00,2011-06-29 14:09:00+00:00,Fluxicon Disco,2,Variant 2,1146
Karalda Nimwada,Authorize Supplier's Invoice payment,Karalda Nimwada,Authorize Supplier's Invoice payment,complete,2011-06-29 14:09:00+00:00,2011-06-29 14:09:00+00:00,Fluxicon Disco,2,Variant 2,1146
Karalda Nimwada,Pay Invoice,Karalda Nimwada,Pay Invoice,complete,2011-06-29 14:34:00+00:00,2011-06-29 14:34:00+00:00,Fluxicon Disco,2,Variant 2,1146
Clement Duchot,Create Purchase Requisition,Clement Duchot,Create Purchase Requisition,complete,2011-06-17 09:32:00+00:00,2011-06-17 09:32:00+00:00,Fluxicon Disco,4,Variant 4,1151
Francis Odell,Analyze Purchase Requisition,Francis Odell,Analyze Purchase Requisition,complete,2011-06-18 03:26:00+00:00,2011-06-18 03:26:00+00:00,Fluxicon Disco,4,Variant 4,1151
Heinz Gutschmidt,Create Request for Quotation,Heinz Gutschmidt,Create Request for Quotation,complete,2011-06-18 03:31:00+00:00,2011-06-18 03:31:00+00:00,Fluxicon Disco,4,Variant 4,1151
Magdalena Predutta,Analyze Request for Quotation,Magdalena Predutta,Analyze Request for Quotation,complete,2011-06-18 07:16:00+00:00,2011-06-18 07:16:00+00:00,Fluxicon Disco,4,Variant 4,1151
Anne Olwada,Create Purchase Requisition,Anne Olwada,Create Purchase Requisition,complete,2011-06-17 16:01:00+00:00,2011-06-17 16:01:00+00:00,Fluxicon Disco,3,Variant 3,1153
Maris Freeman,Analyze Purchase Requisition,Maris Freeman,Analyze Purchase Requisition,complete,2011-06-18 06:14:00+00:00,2011-06-18 06:14:00+00:00,Fluxicon Disco,3,Variant 3,1153
Penn Osterwalder,Create Purchase Requisition,Penn Osterwalder,Create Purchase Requisition,complete,2011-06-18 01:30:00+00:00,2011-06-18 01:30:00+00:00,Fluxicon Disco,4,Variant 4,1158
Francis Odell,Analyze Purchase Requisition,Francis Odell,Analyze Purchase Requisition,complete,2011-06-18 19:48:00+00:00,2011-06-18 19:48:00+00:00,Fluxicon Disco,4,Variant 4,1158
Heinz Gutschmidt,Create Request for Quotation,Heinz Gutschmidt,Create Request for Quotation,complete,2011-06-18 19:58:00+00:00,2011-06-18 19:58:00+00:00,Fluxicon Disco,4,Variant 4,1158
Magdalena Predutta,Analyze Request for Quotation,Magdalena Predutta,Analyze Request for Quotation,complete,2011-06-22 08:21:00+00:00,2011-06-22 05:42:37.265625+00:00,Fluxicon Disco,4,Variant 4,1158
Fjodor Kowalski,Create Purchase Requisition,Fjodor Kowalski,Create Purchase Requisition,complete,2011-06-18 13:13:00+00:00,2011-06-18 13:13:00+00:00,Fluxicon Disco,40,Variant 40,1160
Francis Odell,Analyze Purchase Requisition,Francis Odell,Analyze Purchase Requisition,complete,2011-06-19 11:01:00+00:00,2011-06-19 04:49:16.875000+00:00,Fluxicon Disco,40,Variant 40,1160
Maris Freeman,Create Request for Quotation,Maris Freeman,Create Request for Quotation,complete,2011-06-19 11:11:00+00:00,2011-06-19 11:01:36.328125+00:00,Fluxicon Disco,40,Variant 40,1160
Magdalena Predutta,Analyze Request for Quotation,Magdalena Predutta,Analyze Request for Quotation,complete,2011-06-22 06:40:00+00:00,2011-06-22 04:51:55.429688+00:00,Fluxicon Disco,40,Variant 40,1160
Penn Osterwalder,Amend Request for Quotation,Penn Osterwalder,Amend Request for Quotation,complete,2011-06-22 07:40:00+00:00,2011-06-22 07:40:00+00:00,Fluxicon Disco,40,Variant 40,1160
Magdalena Predutta,Analyze Request for Quotation,Magdalena Predutta,Analyze Request for Quotation,complete,2011-06-22 10:58:00+00:00,2011-06-22 09:19:23.203125+00:00,Fluxicon Disco,40,Variant 40,1160
